cell_idx,row,col,is_riau,peat_frac,peat_depth_m
1772,20,72,True,0.10089076134875213,0.798680990132083
1773,20,73,True,0.18901868628206428,1.8980104003544604
1774,20,74,True,0.06981087622996736,1.0740551384016257
1775,20,75,True,0.13425695012431185,1.0630515937260119
1776,20,76,True,0.4402472120616301,0.9479932500523313
1777,20,77,True,0.0753711326717887,0.8262683592076023
1778,20,78,True,0.0,0.0
1779,20,79,True,0.0,0.0
1780,20,80,True,0.0,0.0
1781,20,81,False,0.0,0.0
1782,20,82,False,0.0,0.0
1783,20,83,False,0.0,0.0
1784,20,84,False,0.0,0.0
1785,21,0,False,0.0,0.0
1786,21,1,False,0.0,0.0
1787,21,2,False,0.0,0.0
1788,21,3,False,0.0,0.0
1789,21,4,False,0.0,0.0
1790,21,5,False,0.0,0.0
1791,21,6,False,0.0,0.0
1792,21,7,False,0.0,0.0
1793,21,8,False,0.0,0.0
1794,21,9,False,0.0,0.0
1795,21,10,False,0.0,0.0
1796,21,11,False,0.0,0.0
1797,21,12,False,0.0,0.0
1798,21,13,False,0.0,0.0
1799,21,14,False,0.0,0.0
1800,21,15,False,0.0,0.0
1801,21,16,False,0.0,0.0
1802,21,17,True,0.0,0.0
1803,21,18,True,0.0,0.0
1804,21,19,True,0.0,0.0
1805,21,20,True,0.0,0.0
1806,21,21,True,0.0,0.0
1807,21,22,True,0.0,0.0
1808,21,23,True,0.0,0.0
1809,21,24,True,0.0,0.0
1810,21,25,True,0.0,0.0
1811,21,26,True,0.0,0.0
1812,21,27,True,0.0,0.0
1813,21,28,True,0.0,0.0
1814,21,29,True,0.0,0.0
1815,21,30,True,0.0,0.0
1816,21,31,True,0.0,0.0
1817,21,32,True,0.0,0.0
1818,21,33,True,0.0,0.0
1819,21,34,True,0.0,0.0
1820,21,35,True,0.0,0.0
1821,21,36,True,0.0,0.0
1822,21,37,True,0.0,0.0
1823,21,38,True,0.0,0.0
1824,21,39,True,0.0,0.0
1825,21,40,True,0.0,0.0
1826,21,41,True,0.0,0.0
1827,21,42,True,0.0,0.0
1828,21,43,True,0.0,0.0
1829,21,44,True,0.0,0.0
1830,21,45,True,0.0,0.0
1831,21,46,True,0.0,0.0
1832,21,47,True,0.0,0.0
1833,21,48,True,0.0,0.0
1834,21,49,True,0.19988784011546537,1.5091105569299437
1835,21,50,True,0.964563335342557,3.252966512644894
1836,21,51,True,0.8588695713346316,3.266334468556126
1837,21,52,True,0.9471758865146518,4.501474810192738
1838,21,53,True,0.9330708269401875,5.340399479600544
1839,21,54,True,0.9567308109981402,5.5993354556203165
1840,21,55,True,0.9527176235867919,4.527541041246576
1841,21,56,True,0.9967838867263985,7.258178231866276
1842,21,57,True,1.0,9.186298583533732
1843,21,58,True,1.0,7.040193366375371
1844,21,59,True,1.0,4.096672371908934
1845,21,60,True,0.9325273816389953,6.250518020176939
1846,21,61,True,0.7570667234748029,3.533377213591756
1847,21,62,True,0.6641195431027089,2.3193596876654086
1848,21,63,True,0.7464042550618103,4.012602527990232
1849,21,64,True,0.9576690420837043,3.473290081685067
1850,21,65,True,0.9983565548579558,6.733639302360928
1851,21,66,True,0.8975482679199518,6.212281900361076
1852,21,67,True,0.9388438635850833,4.464071578538663
1853,21,68,True,0.8879242864341524,4.820457722046559
1854,21,69,True,0.8450113622701101,4.792261402742785
1855,21,70,True,0.9037894109485674,3.6592474072327477
1856,21,71,True,0.9227776762761493,3.3502635098412443
1857,21,72,True,0.7504449214469199,2.3774762696558827
1858,21,73,True,0.35090567644307574,1.940679754665353
1859,21,74,True,0.030403199186731577,1.5192614709995877
1860,21,75,True,0.24368758585993558,2.1546327066230018
1861,21,76,True,0.03357136761611427,0.8892381768338989
1862,21,77,False,0.0816437262437329,1.0684854649188202
1863,21,78,False,0.0,0.0
1864,21,79,False,0.0,0.0
1865,21,80,False,0.0,0.0
1866,21,81,False,0.0,0.0
1867,21,82,False,0.0,0.0
1868,21,83,False,0.0,0.0
1869,21,84,False,0.0,0.0
1870,22,0,False,0.0,0.0
1871,22,1,False,0.0,0.0
1872,22,2,False,0.0,0.0
1873,22,3,False,0.0,0.0
1874,22,4,False,0.0,0.0
1875,22,5,False,0.0,0.0
1876,22,6,False,0.0,0.0
1877,22,7,False,0.0,0.0
1878,22,8,False,0.0,0.0
1879,22,9,False,0.0,0.0
1880,22,10,False,0.0,0.0
1881,22,11,False,0.0,0.0
1882,22,12,False,0.0,0.0
1883,22,13,False,0.0,0.0
1884,22,14,False,0.0,0.0
1885,22,15,False,0.0,0.0
1886,22,16,True,0.0,0.0
1887,22,17,True,0.0,0.0
1888,22,18,True,0.0,0.0
1889,22,19,True,0.0,0.0
1890,22,20,True,0.0,0.0
1891,22,21,True,0.0,0.0
1892,22,22,True,0.0,0.0
1893,22,23,True,0.0,0.0
1894,22,24,True,0.0,0.0
1895,22,25,True,0.0,0.0
1896,22,26,True,0.0,0.0
1897,22,27,True,0.0,0.0
1898,22,28,True,0.0,0.0
1899,22,29,True,0.0,0.0
1900,22,30,True,0.0,0.0
1901,22,31,True,0.0,0.0
1902,22,32,True,0.0,0.0
1903,22,33,True,0.0,0.0
1904,22,34,True,0.0,0.0
1905,22,35,True,0.0,0.0
1906,22,36,True,0.0,0.0
1907,22,37,True,0.0,0.0
1908,22,38,True,0.0,0.0
1909,22,39,True,0.0,0.0
1910,22,40,True,0.0,0.0
1911,22,41,True,0.0,0.0
1912,22,42,True,0.0,0.0
1913,22,43,True,0.0,0.0
1914,22,44,True,0.0,0.0
1915,22,45,True,0.0,0.0
1916,22,46,True,0.0,0.0
1917,22,47,True,0.0,0.0
1918,22,48,True,0.0,0.0
1919,22,49,True,0.0,0.0
1920,22,50,True,0.14099593246610043,2.9257952042622524
1921,22,51,True,0.6443721713200913,2.9032439538532633
1922,22,52,True,0.9716955888049249,2.961650262561378
1923,22,53,True,1.0,4.709484815642537
1924,22,54,True,1.0,6.2956193388611865
1925,22,55,True,0.9969574153881452,5.190965777166168
1926,22,56,True,0.9074783261684567,5.205941439048058
1927,22,57,True,1.0,7.4497894392324
1928,22,58,True,1.0,7.7214223834910785
1929,22,59,True,0.970810942860321,5.984760784483036
1930,22,60,True,0.7624966938914046,2.443611502143428
1931,22,61,True,0.9975473788153566,3.335461431440108
1932,22,62,True,1.0,4.114259943097261
1933,22,63,True,0.9769822292646803,4.097174497114707
1934,22,64,True,0.728523268592331,2.7273539256109656
1935,22,65,True,0.6785183344562703,3.447922507895726
1936,22,66,True,0.7950301787504628,3.868112824024817
1937,22,67,True,0.954318659306288,6.2773661771764875
1938,22,68,True,0.9274200976724254,6.980265740035552
1939,22,69,True,0.9483237760823663,3.93052841587692
1940,22,70,True,0.6581800027043171,2.842514948135951
1941,22,71,True,0.6406951157356787,3.081406252317489
1942,22,72,True,0.4653607197169254,2.593289161057828
1943,22,73,True,0.6112424837253219,2.531263137907361
1944,22,74,True,0.0889208316554778,2.243491264008478
1945,22,75,True,0.02655993530701896,1.6757641397560492
1946,22,76,True,0.0029553013295956845,4.5
1947,22,77,False,0.0,0.0
1948,22,78,False,0.0,0.0
1949,22,79,False,0.0,0.0
1950,22,80,False,0.0,0.0
1951,22,81,False,0.0,0.0
1952,22,82,False,0.0,0.0
1953,22,83,False,0.0,0.0
1954,22,84,False,0.0,0.0
1955,23,0,False,0.0,0.0
1956,23,1,False,0.0,0.0
1957,23,2,False,0.0,0.0
1958,23,3,False,0.0,0.0
1959,23,4,False,0.0,0.0
1960,23,5,False,0.0,0.0
1961,23,6,False,0.0,0.0
1962,23,7,False,0.0,0.0
1963,23,8,False,0.0,0.0
1964,23,9,False,0.0,0.0
1965,23,10,False,0.0,0.0
1966,23,11,False,0.0,0.0
1967,23,12,False,0.0,0.0
1968,23,13,False,0.0,0.0
1969,23,14,False,0.0,0.0
1970,23,15,False,0.0,0.0
1971,23,16,True,0.0,0.0
1972,23,17,True,0.0,0.0
1973,23,18,True,0.0,0.0
1974,23,19,True,0.0,0.0
1975,23,20,True,0.0,0.0
1976,23,21,True,0.0,0.0
1977,23,22,True,0.0,0.0
1978,23,23,True,0.0,0.0
1979,23,24,True,0.0,0.0
1980,23,25,True,0.0,0.0
1981,23,26,True,0.0,0.0
1982,23,27,True,0.0,0.0
1983,23,28,True,0.0,0.0
1984,23,29,True,0.0,0.0
1985,23,30,True,0.0,0.0
1986,23,31,True,0.0,0.0
1987,23,32,True,0.0,0.0
1988,23,33,True,0.0,0.0
1989,23,34,True,0.0,0.0
1990,23,35,True,0.0,0.0
1991,23,36,True,0.0,0.0
1992,23,37,True,0.0,0.0
1993,23,38,True,0.0,0.0
1994,23,39,True,0.0,0.0
1995,23,40,True,0.0,0.0
1996,23,41,True,0.0,0.0
1997,23,42,True,0.0,0.0
1998,23,43,True,0.0,0.0
1999,23,44,True,0.0,0.0
2000,23,45,True,0.0,0.0
2001,23,46,True,0.0,0.0
2002,23,47,True,0.0,0.0
2003,23,48,True,0.0,0.0
2004,23,49,True,0.0,0.0
2005,23,50,True,0.0,0.0
2006,23,51,True,0.0,0.0
2007,23,52,True,0.18502755417975456,1.7948628759768652
2008,23,53,True,0.8496737196456629,2.798022352081213
2009,23,54,True,0.9999999999999997,4.61657215738428
2010,23,55,True,1.0,4.177115086351633
2011,23,56,True,0.9790888247877385,6.020946127827942
2012,23,57,True,0.8698482217399456,5.123523931129407
2013,23,58,True,0.9867327206190473,7.441933235105226
2014,23,59,True,0.9006878881024564,5.4795410414944214
2015,23,60,True,0.9344364437224296,5.19883028873336
2016,23,61,True,0.9999999999999991,4.451838766974606
2017,23,62,True,0.9999999999999997,3.3121095158545506
2018,23,63,True,1.0,3.6062806045181572
2019,23,64,True,1.0,2.919527000478862
2020,23,65,True,0.9986365412407677,3.1737614959911014
2021,23,66,True,0.8631915520395284,2.69594024192141
2022,23,67,True,0.8079910058261124,1.757624156812098
2023,23,68,True,0.5767146838642102,3.51556046686908
2024,23,69,True,0.7575536854021894,4.183348181163356
2025,23,70,True,0.7410132292589456,3.732003248822258
2026,23,71,True,0.45542992493769197,2.2255274420803053
2027,23,72,True,0.33543637280097166,2.1467992693792417
2028,23,73,True,0.1834744771337163,2.6554678410391133
2029,23,74,True,0.16155184878823575,2.147921061016673
2030,23,75,True,0.0,0.0
2031,23,76,True,0.0,0.0
2032,23,77,True,0.0,0.0
2033,23,78,True,0.0,0.0
2034,23,79,False,0.0,0.0
2035,23,80,False,0.0,0.0
2036,23,81,False,0.0,0.0
2037,23,82,False,0.0,0.0
2038,23,83,False,0.0,0.0
2039,23,84,False,0.0,0.0
2040,24,0,False,0.0,0.0
2041,24,1,False,0.0,0.0
2042,24,2,False,0.0,0.0
2043,24,3,False,0.0,0.0
2044,24,4,False,0.0,0.0
2045,24,5,False,0.0,0.0
2046,24,6,False,0.0,0.0
2047,24,7,False,0.0,0.0
2048,24,8,False,0.0,0.0
2049,24,9,False,0.0,0.0
2050,24,10,False,0.0,0.0
2051,24,11,False,0.0,0.0
2052,24,12,False,0.0,0.0
2053,24,13,False,0.0,0.0
2054,24,14,False,0.0,0.0
2055,24,15,False,0.0,0.0
2056,24,16,True,0.0,0.0
2057,24,17,False,0.0,0.0
2058,24,18,True,0.0,0.0
2059,24,19,True,0.0,0.0
2060,24,20,True,0.0,0.0
2061,24,21,True,0.0,0.0
2062,24,22,True,0.0,0.0
2063,24,23,True,0.0,0.0
2064,24,24,True,0.0,0.0
2065,24,25,True,0.0,0.0
2066,24,26,True,0.0,0.0
2067,24,27,True,0.0,0.0
2068,24,28,True,0.0,0.0
2069,24,29,True,0.0,0.0
2070,24,30,True,0.0,0.0
2071,24,31,True,0.0,0.0
2072,24,32,True,0.0,0.0
2073,24,33,True,0.0,0.0
2074,24,34,True,0.0,0.0
2075,24,35,True,0.0,0.0
2076,24,36,True,0.0,0.0
2077,24,37,True,0.0,0.0
2078,24,38,True,0.0,0.0
2079,24,39,True,0.0,0.0
2080,24,40,True,0.0,0.0
2081,24,41,True,0.0,0.0
2082,24,42,True,0.0,0.0
2083,24,43,True,0.0,0.0
2084,24,44,True,0.0,0.0
2085,24,45,True,0.0,0.0
2086,24,46,True,0.0,0.0
2087,24,47,True,0.0,0.0
2088,24,48,True,0.0,0.0
2089,24,49,True,0.0,0.0
2090,24,50,True,0.0,0.0
2091,24,51,True,0.0,0.0
2092,24,52,True,0.0,0.0
2093,24,53,True,0.18953049708653946,1.5921487221848314
2094,24,54,True,1.0,3.685313586997467
2095,24,55,True,1.0,4.7467931283176865
2096,24,56,True,0.9999999999999994,6.952141361343495
2097,24,57,True,0.9590116153427428,5.883662331874011
2098,24,58,True,0.9320812140483559,5.505755024926802
2099,24,59,True,0.989516997908923,6.85597139157961
2100,24,60,True,1.0,7.256290374604004
2101,24,61,True,0.9999999999999999,3.5714758932342052
2102,24,62,True,0.9999999999999997,3.430866414538926
2103,24,63,True,0.9999999999999999,3.5
2104,24,64,True,0.9999999999999996,3.1636745336049894
2105,24,65,True,1.0,3.3081565851675685
2106,24,66,True,0.9999999999999996,3.3654162070992366
2107,24,67,True,0.9426194045751392,2.921798565848099
2108,24,68,True,0.989374429076861,2.233104631322479
2109,24,69,True,0.6799351126711565,2.058835954995709
2110,24,70,True,0.969920377359839,3.1642498693598666
2111,24,71,True,1.0,2.978851163420761
2112,24,72,True,0.6896797171003096,1.848531397712557
2113,24,73,True,0.030321291377743566,1.5000000000000002
2114,24,74,True,0.0,0.0
2115,24,75,True,0.0,0.0
2116,24,76,True,0.0,0.0
2117,24,77,True,0.0,0.0
2118,24,78,True,0.0,0.0
2119,24,79,False,0.0,0.0
2120,24,80,False,0.0,0.0
2121,24,81,False,0.0,0.0
2122,24,82,False,0.0,0.0
2123,24,83,False,0.0,0.0
2124,24,84,False,0.0,0.0
2125,25,0,False,0.0,0.0
2126,25,1,False,0.0,0.0
2127,25,2,False,0.0,0.0
2128,25,3,False,0.0,0.0
2129,25,4,False,0.0,0.0
2130,25,5,False,0.0,0.0
2131,25,6,False,0.0,0.0
2132,25,7,False,0.0,0.0
2133,25,8,False,0.0,0.0
2134,25,9,False,0.0,0.0
2135,25,10,False,0.0,0.0
2136,25,11,False,0.0,0.0
2137,25,12,False,0.0,0.0
2138,25,13,False,0.0,0.0
2139,25,14,False,0.0,0.0
2140,25,15,False,0.0,0.0
2141,25,16,False,0.0,0.0
2142,25,17,False,0.0,0.0
2143,25,18,True,0.0,0.0
2144,25,19,True,0.0,0.0
2145,25,20,True,0.0,0.0
2146,25,21,True,0.0,0.0
2147,25,22,True,0.0,0.0
2148,25,23,True,0.0,0.0
2149,25,24,True,0.0,0.0
2150,25,25,True,0.0,0.0
2151,25,26,True,0.0,0.0
2152,25,27,True,0.0,0.0
2153,25,28,True,0.0,0.0
2154,25,29,True,0.0,0.0
2155,25,30,True,0.0,0.0
2156,25,31,True,0.0,0.0
2157,25,32,True,0.0,0.0
2158,25,33,True,0.0,0.0
2159,25,34,True,0.0,0.0
2160,25,35,True,0.0,0.0
2161,25,36,True,0.0,0.0
2162,25,37,True,0.0,0.0
2163,25,38,True,0.0,0.0
2164,25,39,True,0.0,0.0
2165,25,40,True,0.0,0.0
2166,25,41,True,0.0,0.0
2167,25,42,True,0.0,0.0
2168,25,43,True,0.0,0.0
2169,25,44,True,0.0,0.0
2170,25,45,True,0.0,0.0
2171,25,46,True,0.0,0.0
2172,25,47,True,0.0,0.0
2173,25,48,True,0.0,0.0
2174,25,49,True,0.0,0.0
2175,25,50,True,0.0,0.0
2176,25,51,True,0.0,0.0
2177,25,52,True,0.0,0.0
2178,25,53,True,0.10156901450790268,1.5925895970024924
2179,25,54,True,0.9999999999999992,3.8236681809988706
2180,25,55,True,0.9999999999999997,6.054001998588236
2181,25,56,True,1.0,8.37095938501208
2182,25,57,True,0.9999999999999999,8.063492347859755
2183,25,58,True,0.9999999999999999,7.403166455234435
2184,25,59,True,0.9999999999999996,7.069546935846871
2185,25,60,True,1.0,7.391553813593101
2186,25,61,True,0.9999999999999999,5.329611510849133
2187,25,62,True,1.0,4.59929483960093
2188,25,63,True,1.0,3.5538688259195803
2189,25,64,True,1.0,3.396597376210735
2190,25,65,True,0.9999999999999997,3.0652229190583054
2191,25,66,True,1.0,3.2389263601564955
2192,25,67,True,0.9999999999999999,2.935408493500378
2193,25,68,True,0.9951301432096397,2.8856302212917475
2194,25,69,True,0.9999999999999999,4.149274835861737
2195,25,70,True,1.0,4.207131627919778
2196,25,71,True,0.5863132037769367,2.8676890846654146
2197,25,72,True,0.015122864746625756,1.5790210844441661
2198,25,73,True,0.0,0.0
2199,25,74,True,0.0,0.0
2200,25,75,True,0.0,0.0
2201,25,76,True,0.0,0.0
2202,25,77,True,0.0,0.0
2203,25,78,True,0.0,0.0
2204,25,79,False,0.0,0.0
2205,25,80,True,0.0,0.0
2206,25,81,True,0.0,0.0
2207,25,82,False,0.0,0.0
2208,25,83,False,0.0,0.0
2209,25,84,False,0.0,0.0
2210,26,0,False,0.0,0.0
2211,26,1,False,0.0,0.0
2212,26,2,False,0.0,0.0
2213,26,3,False,0.0,0.0
2214,26,4,False,0.0,0.0
2215,26,5,False,0.0,0.0
2216,26,6,False,0.0,0.0
2217,26,7,False,0.0,0.0
2218,26,8,False,0.0,0.0
2219,26,9,False,0.0,0.0
2220,26,10,False,0.0,0.0
2221,26,11,False,0.0,0.0
2222,26,12,False,0.0,0.0
2223,26,13,False,0.0,0.0
2224,26,14,False,0.0,0.0
2225,26,15,False,0.0,0.0
2226,26,16,False,0.0,0.0
2227,26,17,False,0.0,0.0
2228,26,18,True,0.0,0.0
2229,26,19,True,0.0,0.0
2230,26,20,True,0.0,0.0
2231,26,21,True,0.0,0.0
2232,26,22,True,0.0,0.0
2233,26,23,True,0.0,0.0
2234,26,24,True,0.0,0.0
2235,26,25,True,0.0,0.0
2236,26,26,True,0.0,0.0
2237,26,27,True,0.0,0.0
2238,26,28,True,0.0,0.0
2239,26,29,True,0.0,0.0
2240,26,30,True,0.0,0.0
2241,26,31,True,0.0,0.0
2242,26,32,True,0.0,0.0
2243,26,33,True,0.0,0.0
2244,26,34,True,0.0,0.0
2245,26,35,True,0.0,0.0
2246,26,36,True,0.0,0.0
2247,26,37,True,0.0,0.0
2248,26,38,True,0.0,0.0
2249,26,39,True,0.0,0.0
2250,26,40,True,0.0,0.0
2251,26,41,True,0.0,0.0
2252,26,42,True,0.0,0.0
2253,26,43,True,0.0,0.0
2254,26,44,True,0.0,0.0
2255,26,45,True,0.0,0.0
2256,26,46,True,0.0,0.0
2257,26,47,True,0.0,0.0
2258,26,48,True,0.0,0.0
2259,26,49,True,0.0,0.0
2260,26,50,True,0.0,0.0
2261,26,51,True,0.0,0.0
2262,26,52,True,0.0,0.0
2263,26,53,True,0.03913291200174987,2.237079353696875
2264,26,54,True,0.9426339719550073,3.2499259877484166
2265,26,55,True,1.0,8.71072001985357
2266,26,56,True,0.9999999999999999,12.901373720072273
2267,26,57,True,1.0,12.919959902310806
2268,26,58,True,0.9999999999999999,12.68892091787506
2269,26,59,True,1.0,8.881273437890686
2270,26,60,True,0.9999999999999997,8.416802709568604
2271,26,61,True,0.9999999999999999,8.565023554985382
2272,26,62,True,1.0,6.940423068121131
2273,26,63,True,0.9999999999999994,4.252541988233632
2274,26,64,True,0.9999999999999999,4.182335875567945
2275,26,65,True,0.9999999999999999,3.360235810279908
2276,26,66,True,0.9999999999999999,3.1339736435865015
2277,26,67,True,0.9999999999999994,2.4950973993829066
2278,26,68,True,1.0,2.8063777528746
2279,26,69,True,0.7890113240032587,3.976913701451982
2280,26,70,True,0.2676031881981926,3.903266703282599
2281,26,71,True,4.9272148738218855e-06,1.5
2282,26,72,True,0.0,0.0
2283,26,73,True,0.0,0.0
2284,26,74,True,0.0,0.0
2285,26,75,True,0.0,0.0
2286,26,76,True,0.0,0.0
2287,26,77,True,0.0,0.0
2288,26,78,True,0.0,0.0
2289,26,79,True,0.0,0.0
2290,26,80,True,0.0,0.0
2291,26,81,True,0.0,0.0
2292,26,82,True,0.0,0.0
2293,26,83,True,0.0,0.0
2294,26,84,False,0.0,0.0
2295,27,0,False,0.0,0.0
2296,27,1,False,0.0,0.0
2297,27,2,False,0.0,0.0
2298,27,3,False,0.0,0.0
2299,27,4,False,0.0,0.0
2300,27,5,False,0.0,0.0
2301,27,6,False,0.0,0.0
2302,27,7,False,0.0,0.0
2303,27,8,False,0.0,0.0
2304,27,9,False,0.0,0.0
2305,27,10,False,0.0,0.0
2306,27,11,False,0.0,0.0
2307,27,12,False,0.0,0.0
2308,27,13,False,0.0,0.0
2309,27,14,False,0.0,0.0
2310,27,15,False,0.0,0.0
2311,27,16,False,0.0,0.0
2312,27,17,True,0.0,0.0
2313,27,18,True,0.0,0.0
2314,27,19,True,0.0,0.0
2315,27,20,True,0.0,0.0
2316,27,21,True,0.0,0.0
2317,27,22,True,0.0,0.0
2318,27,23,True,0.0,0.0
2319,27,24,True,0.0,0.0
2320,27,25,True,0.0,0.0
2321,27,26,True,0.0,0.0
2322,27,27,True,0.0,0.0
2323,27,28,True,0.0,0.0
2324,27,29,True,0.0,0.0
2325,27,30,True,0.0,0.0
2326,27,31,True,0.0,0.0
2327,27,32,True,0.0,0.0
2328,27,33,True,0.0,0.0
2329,27,34,True,0.0,0.0
2330,27,35,True,0.0,0.0
2331,27,36,True,0.0,0.0
2332,27,37,True,0.0,0.0
2333,27,38,True,0.0,0.0
2334,27,39,True,0.0,0.0
2335,27,40,True,0.0,0.0
2336,27,41,True,0.0,0.0
2337,27,42,True,0.0,0.0
2338,27,43,True,0.0,0.0
2339,27,44,True,0.0,0.0
2340,27,45,True,0.0,0.0
2341,27,46,True,0.0,0.0
2342,27,47,True,0.0,0.0
2343,27,48,True,0.0,0.0
2344,27,49,True,0.0,0.0
2345,27,50,True,0.0,0.0
2346,27,51,True,0.0,0.0
2347,27,52,True,0.0,0.0
2348,27,53,True,0.0,0.0
2349,27,54,True,0.4204105935972957,2.2874302727411933
2350,27,55,True,0.9890851218714236,7.904972273102342
2351,27,56,True,1.0,13.210657682022033
2352,27,57,True,1.0,13.31821850155247
2353,27,58,True,1.0,12.326105585820345
2354,27,59,True,1.0,9.157479413889396
2355,27,60,True,1.0,8.927230810770757
2356,27,61,True,0.9999999999999999,9.056488567890593
2357,27,62,True,0.9999999999999997,8.277887843892037
2358,27,63,True,0.9999999999999996,7.630339523946941
2359,27,64,True,0.9999999999999997,7.089782643976629
2360,27,65,True,1.0,4.303470196598081
2361,27,66,True,1.0,3.7263882337253302
2362,27,67,True,0.9983567382125191,3.204489112286292
2363,27,68,True,0.5255819807307222,2.441677354958859
2364,27,69,True,0.005520620039885308,1.5929518390466644
2365,27,70,True,0.0,0.0
2366,27,71,True,0.0,0.0
2367,27,72,True,0.0,0.0
2368,27,73,True,0.0,0.0
2369,27,74,True,0.0,0.0
2370,27,75,True,0.0,0.0
2371,27,76,True,0.0,0.0
2372,27,77,True,0.0,0.0
2373,27,78,True,0.0,0.0
2374,27,79,True,0.0,0.0
2375,27,80,True,0.0,0.0
2376,27,81,True,0.0,0.0
2377,27,82,True,0.0,0.0
2378,27,83,True,0.0,0.0
2379,27,84,False,0.0,0.0
2380,28,0,False,0.0,0.0
2381,28,1,False,0.0,0.0
2382,28,2,False,0.0,0.0
2383,28,3,False,0.0,0.0
2384,28,4,False,0.0,0.0
2385,28,5,False,0.0,0.0
2386,28,6,False,0.0,0.0
2387,28,7,False,0.0,0.0
2388,28,8,False,0.0,0.0
2389,28,9,False,0.0,0.0
2390,28,10,False,0.0,0.0
2391,28,11,False,0.0,0.0
2392,28,12,False,0.0,0.0
2393,28,13,False,0.0,0.0
2394,28,14,False,0.0,0.0
2395,28,15,False,0.0,0.0
2396,28,16,False,0.0,0.0
2397,28,17,False,0.0,0.0
2398,28,18,True,0.0,0.0
2399,28,19,True,0.0,0.0
2400,28,20,True,0.0,0.0
2401,28,21,True,0.0,0.0
2402,28,22,True,0.0,0.0
2403,28,23,True,0.0,0.0
2404,28,24,True,0.0,0.0
2405,28,25,True,0.0,0.0
2406,28,26,True,0.0,0.0
2407,28,27,True,0.0,0.0
2408,28,28,True,0.0,0.0
2409,28,29,True,0.0,0.0
2410,28,30,True,0.0,0.0
2411,28,31,True,0.0,0.0
2412,28,32,True,0.20021232263256208,2.0238006219329447
2413,28,33,True,0.4582683767107534,3.1273655995506386
2414,28,34,True,0.23650289837896946,2.6405657193308487
2415,28,35,True,0.0,0.0
2416,28,36,True,0.0,0.0
2417,28,37,True,0.0,0.0
2418,28,38,True,0.0,0.0
2419,28,39,True,0.0,0.0
2420,28,40,True,0.0,0.0
2421,28,41,True,0.0,0.0
2422,28,42,True,0.0,0.0
2423,28,43,True,0.0,0.0
2424,28,44,True,0.0,0.0
2425,28,45,True,0.0,0.0
2426,28,46,True,0.0,0.0
2427,28,47,True,0.0,0.0
2428,28,48,True,0.0,0.0
2429,28,49,True,0.0,0.0
2430,28,50,True,0.0,0.0
2431,28,51,True,0.0,0.0
2432,28,52,True,0.0,0.0
2433,28,53,True,0.0,0.0
2434,28,54,True,0.0,0.0
2435,28,55,True,0.6866784569770327,5.985579161208733
2436,28,56,True,0.9999999999999994,11.828087268151489
2437,28,57,True,1.0,10.766817262773223
2438,28,58,True,1.0,8.746724727219284
2439,28,59,True,1.0,6.106203250052875
2440,28,60,True,0.9999999999999997,5.871004688866622
2441,28,61,True,0.9999999999999999,6.02540348665846
2442,28,62,True,0.9999999999999999,6.971043126396073
2443,28,63,True,1.0,7.660037759107939
2444,28,64,True,1.0,6.616195819874759
2445,28,65,True,1.0,3.8612273864146602
2446,28,66,True,1.0,4.137558650518786
2447,28,67,True,1.0,3.4767511574484935
2448,28,68,True,0.9608356599899865,2.226939959162485
2449,28,69,True,0.32285648583807225,2.161550574015922
2450,28,70,True,0.0,0.0
2451,28,71,True,0.0,0.0
2452,28,72,True,0.0,0.0
2453,28,73,True,0.0,0.0
2454,28,74,True,0.0,0.0
2455,28,75,True,0.0,0.0
2456,28,76,True,0.0,0.0
2457,28,77,True,0.0,0.0
2458,28,78,True,0.0,0.0
2459,28,79,True,0.0,0.0
2460,28,80,True,0.0,0.0
2461,28,81,True,0.0,0.0
2462,28,82,True,0.0,0.0
2463,28,83,False,0.0,0.0
2464,28,84,False,0.0,0.0
2465,29,0,False,0.0,0.0
2466,29,1,False,0.0,0.0
2467,29,2,False,0.0,0.0
2468,29,3,False,0.0,0.0
2469,29,4,False,0.0,0.0
2470,29,5,False,0.0,0.0
2471,29,6,False,0.0,0.0
2472,29,7,False,0.0,0.0
2473,29,8,False,0.0,0.0
2474,29,9,False,0.0,0.0
2475,29,10,False,0.0,0.0
2476,29,11,False,0.0,0.0
2477,29,12,False,0.0,0.0
2478,29,13,False,0.0,0.0
2479,29,14,True,0.0,0.0
2480,29,15,False,0.0,0.0
2481,29,16,False,0.0,0.0
2482,29,17,False,0.0,0.0
2483,29,18,True,0.0,0.0
2484,29,19,True,0.0,0.0
2485,29,20,True,0.0,0.0
2486,29,21,True,0.0,0.0
2487,29,22,True,0.0,0.0
2488,29,23,True,0.0,0.0
2489,29,24,True,0.0,0.0
2490,29,25,True,0.0,0.0
2491,29,26,True,0.0,0.0
2492,29,27,True,0.0,0.0
2493,29,28,True,0.0,0.0
2494,29,29,True,0.0,0.0
2495,29,30,True,0.0,0.0
2496,29,31,True,0.0,0.0
2497,29,32,True,0.2169207403241379,2.079557102756558
2498,29,33,True,0.5617283530818872,2.6160670775025086
2499,29,34,True,0.8297395679912598,3.8021374800101215
2500,29,35,True,0.48418766543837033,2.082223542474763
2501,29,36,True,0.0939634798160176,1.0874455963634146
2502,29,37,True,0.0,0.0
2503,29,38,True,0.0,0.0
2504,29,39,True,0.0,0.0
2505,29,40,True,0.0,0.0
